id,sent_id,form,lemma,case,deprel,sentence
0,1,En,ei,"{'Number': 'Sing', 'Person': '1', 'Polarity': 'Neg', 'VerbForm': 'Fin', 'Voice': 'Act'}",aux,En ole elämässäni paljon matkustanut.
1,2,ole,olla,"{'Connegative': 'Yes', 'Mood': 'Ind', 'Tense': 'Pres', 'VerbForm': 'Fin'}",aux,En ole elämässäni paljon matkustanut.
2,3,elämässäni,elämä,"{'Case': 'Ine', 'Number': 'Sing', 'Number[psor]': 'Sing', 'Person[psor]': '1'}",obl,En ole elämässäni paljon matkustanut.
3,4,paljon,paljon,,advmod,En ole elämässäni paljon matkustanut.
4,6,.,.,,punct,En ole elämässäni paljon matkustanut.
5,5,matkustanut,matkustaa,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Sing', 'PartForm': 'Past', 'VerbForm': 'Part', 'Voice': 'Act'}",root,En ole elämässäni paljon matkustanut.
6,1,Kun,kun,,mark,"Kun olin lapsi, oli ainut mahdollisuus matkustaa itään suuntaan ja paitsi vanhempani tapasivat toisiinsa kaukana Siperiassa, en ole itse onnistunut käymän siellä eikä muuallakin entisessä Neuvostoliitossa."
7,2,olin,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop,"Kun olin lapsi, oli ainut mahdollisuus matkustaa itään suuntaan ja paitsi vanhempani tapasivat toisiinsa kaukana Siperiassa, en ole itse onnistunut käymän siellä eikä muuallakin entisessä Neuvostoliitossa."
8,4,",",",",,punct,"Kun olin lapsi, oli ainut mahdollisuus matkustaa itään suuntaan ja paitsi vanhempani tapasivat toisiinsa kaukana Siperiassa, en ole itse onnistunut käymän siellä eikä muuallakin entisessä Neuvostoliitossa."
9,3,lapsi,lapsi,"{'Case': 'Nom', 'Number': 'Sing'}",advcl,"Kun olin lapsi, oli ainut mahdollisuus matkustaa itään suuntaan ja paitsi vanhempani tapasivat toisiinsa kaukana Siperiassa, en ole itse onnistunut käymän siellä eikä muuallakin entisessä Neuvostoliitossa."
10,11,ja,ja,,cc,"Kun olin lapsi, oli ainut mahdollisuus matkustaa itään suuntaan ja paitsi vanhempani tapasivat toisiinsa kaukana Siperiassa, en ole itse onnistunut käymän siellä eikä muuallakin entisessä Neuvostoliitossa."
11,14,tapasivat,tavata,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",conj,"Kun olin lapsi, oli ainut mahdollisuus matkustaa itään suuntaan ja paitsi vanhempani tapasivat toisiinsa kaukana Siperiassa, en ole itse onnistunut käymän siellä eikä muuallakin entisessä Neuvostoliitossa."
12,18,",",",",,punct,"Kun olin lapsi, oli ainut mahdollisuus matkustaa itään suuntaan ja paitsi vanhempani tapasivat toisiinsa kaukana Siperiassa, en ole itse onnistunut käymän siellä eikä muuallakin entisessä Neuvostoliitossa."
13,19,en,ei,"{'Number': 'Sing', 'Person': '1', 'Polarity': 'Neg', 'VerbForm': 'Fin', 'Voice': 'Act'}",aux,"Kun olin lapsi, oli ainut mahdollisuus matkustaa itään suuntaan ja paitsi vanhempani tapasivat toisiinsa kaukana Siperiassa, en ole itse onnistunut käymän siellä eikä muuallakin entisessä Neuvostoliitossa."
14,20,ole,olla,"{'Connegative': 'Yes', 'Mood': 'Ind', 'Tense': 'Pres', 'VerbForm': 'Fin'}",aux,"Kun olin lapsi, oli ainut mahdollisuus matkustaa itään suuntaan ja paitsi vanhempani tapasivat toisiinsa kaukana Siperiassa, en ole itse onnistunut käymän siellä eikä muuallakin entisessä Neuvostoliitossa."
15,21,itse,itse,,advmod,"Kun olin lapsi, oli ainut mahdollisuus matkustaa itään suuntaan ja paitsi vanhempani tapasivat toisiinsa kaukana Siperiassa, en ole itse onnistunut käymän siellä eikä muuallakin entisessä Neuvostoliitossa."
16,23,käymän,käydä,"{'Case': 'Gen', 'Degree': 'Pos', 'Number': 'Sing', 'PartForm': 'Agt', 'VerbForm': 'Part', 'Voice': 'Act'}",xcomp,"Kun olin lapsi, oli ainut mahdollisuus matkustaa itään suuntaan ja paitsi vanhempani tapasivat toisiinsa kaukana Siperiassa, en ole itse onnistunut käymän siellä eikä muuallakin entisessä Neuvostoliitossa."
17,29,.,.,,punct,"Kun olin lapsi, oli ainut mahdollisuus matkustaa itään suuntaan ja paitsi vanhempani tapasivat toisiinsa kaukana Siperiassa, en ole itse onnistunut käymän siellä eikä muuallakin entisessä Neuvostoliitossa."
18,5,oli,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop,"Kun olin lapsi, oli ainut mahdollisuus matkustaa itään suuntaan ja paitsi vanhempani tapasivat toisiinsa kaukana Siperiassa, en ole itse onnistunut käymän siellä eikä muuallakin entisessä Neuvostoliitossa."
19,6,ainut,ainut,"{'Case': 'Nom', 'Number': 'Sing', 'PronType': 'Ind'}",det,"Kun olin lapsi, oli ainut mahdollisuus matkustaa itään suuntaan ja paitsi vanhempani tapasivat toisiinsa kaukana Siperiassa, en ole itse onnistunut käymän siellä eikä muuallakin entisessä Neuvostoliitossa."
20,8,matkustaa,matkustaa,"{'InfForm': '1', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",acl,"Kun olin lapsi, oli ainut mahdollisuus matkustaa itään suuntaan ja paitsi vanhempani tapasivat toisiinsa kaukana Siperiassa, en ole itse onnistunut käymän siellä eikä muuallakin entisessä Neuvostoliitossa."
21,22,onnistunut,onnistua,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Sing', 'PartForm': 'Past', 'VerbForm': 'Part', 'Voice': 'Act'}",parataxis,"Kun olin lapsi, oli ainut mahdollisuus matkustaa itään suuntaan ja paitsi vanhempani tapasivat toisiinsa kaukana Siperiassa, en ole itse onnistunut käymän siellä eikä muuallakin entisessä Neuvostoliitossa."
22,7,mahdollisuus,mahdollisuus,"{'Case': 'Nom', 'Derivation': 'Llinen,Vs', 'Number': 'Sing'}",root,"Kun olin lapsi, oli ainut mahdollisuus matkustaa itään suuntaan ja paitsi vanhempani tapasivat toisiinsa kaukana Siperiassa, en ole itse onnistunut käymän siellä eikä muuallakin entisessä Neuvostoliitossa."
23,9,itään,itä,"{'Case': 'Ill', 'Number': 'Sing'}",obl,"Kun olin lapsi, oli ainut mahdollisuus matkustaa itään suuntaan ja paitsi vanhempani tapasivat toisiinsa kaukana Siperiassa, en ole itse onnistunut käymän siellä eikä muuallakin entisessä Neuvostoliitossa."
24,10,suuntaan,suunta,"{'Case': 'Ill', 'Number': 'Sing'}",obl,"Kun olin lapsi, oli ainut mahdollisuus matkustaa itään suuntaan ja paitsi vanhempani tapasivat toisiinsa kaukana Siperiassa, en ole itse onnistunut käymän siellä eikä muuallakin entisessä Neuvostoliitossa."
25,12,paitsi,paitsi,,advmod,"Kun olin lapsi, oli ainut mahdollisuus matkustaa itään suuntaan ja paitsi vanhempani tapasivat toisiinsa kaukana Siperiassa, en ole itse onnistunut käymän siellä eikä muuallakin entisessä Neuvostoliitossa."
26,13,vanhempani,vanhempi,"{'Case': 'Nom', 'Number': 'Plur', 'Number[psor]': 'Sing', 'Person[psor]': '1'}",nsubj,"Kun olin lapsi, oli ainut mahdollisuus matkustaa itään suuntaan ja paitsi vanhempani tapasivat toisiinsa kaukana Siperiassa, en ole itse onnistunut käymän siellä eikä muuallakin entisessä Neuvostoliitossa."
27,15,toisiinsa,toinen,"{'Case': 'Ill', 'Number': 'Plur', 'Person[psor]': '3', 'PronType': 'Rcp'}",obl,"Kun olin lapsi, oli ainut mahdollisuus matkustaa itään suuntaan ja paitsi vanhempani tapasivat toisiinsa kaukana Siperiassa, en ole itse onnistunut käymän siellä eikä muuallakin entisessä Neuvostoliitossa."
28,17,Siperiassa,Siperia,"{'Case': 'Ine', 'Number': 'Sing'}",obl,"Kun olin lapsi, oli ainut mahdollisuus matkustaa itään suuntaan ja paitsi vanhempani tapasivat toisiinsa kaukana Siperiassa, en ole itse onnistunut käymän siellä eikä muuallakin entisessä Neuvostoliitossa."
29,16,kaukana,kaukana,,advmod,"Kun olin lapsi, oli ainut mahdollisuus matkustaa itään suuntaan ja paitsi vanhempani tapasivat toisiinsa kaukana Siperiassa, en ole itse onnistunut käymän siellä eikä muuallakin entisessä Neuvostoliitossa."
30,24,siellä,siellä,,advmod,"Kun olin lapsi, oli ainut mahdollisuus matkustaa itään suuntaan ja paitsi vanhempani tapasivat toisiinsa kaukana Siperiassa, en ole itse onnistunut käymän siellä eikä muuallakin entisessä Neuvostoliitossa."
31,25,eikä,ei,"{'Clitic': 'Ka', 'Number': 'Sing', 'Person': '3', 'Polarity': 'Neg', 'VerbForm': 'Fin', 'Voice': 'Act'}",cc,"Kun olin lapsi, oli ainut mahdollisuus matkustaa itään suuntaan ja paitsi vanhempani tapasivat toisiinsa kaukana Siperiassa, en ole itse onnistunut käymän siellä eikä muuallakin entisessä Neuvostoliitossa."
32,26,muuallakin,muua,"{'Case': 'Ade', 'Number': 'Sing', 'PronType': 'Ind'}",det,"Kun olin lapsi, oli ainut mahdollisuus matkustaa itään suuntaan ja paitsi vanhempani tapasivat toisiinsa kaukana Siperiassa, en ole itse onnistunut käymän siellä eikä muuallakin entisessä Neuvostoliitossa."
33,27,entisessä,entinen,"{'Case': 'Ine', 'Degree': 'Pos', 'Derivation': 'Inen', 'Number': 'Sing'}",amod,"Kun olin lapsi, oli ainut mahdollisuus matkustaa itään suuntaan ja paitsi vanhempani tapasivat toisiinsa kaukana Siperiassa, en ole itse onnistunut käymän siellä eikä muuallakin entisessä Neuvostoliitossa."
34,28,Neuvostoliitossa,neuvosto#liitto,"{'Case': 'Ine', 'Number': 'Sing'}",conj,"Kun olin lapsi, oli ainut mahdollisuus matkustaa itään suuntaan ja paitsi vanhempani tapasivat toisiinsa kaukana Siperiassa, en ole itse onnistunut käymän siellä eikä muuallakin entisessä Neuvostoliitossa."
35,1,Ensimmäinen,ensimmäinen,"{'Case': 'Nom', 'Derivation': 'Inen', 'Number': 'Sing', 'NumType': 'Ord'}",nummod,Ensimmäinen ulkomaa-matkani oli tietysti Suomeen ja pidin siitä kovasti.
36,2,ulkomaa-matkani,ulko#maa#matka,"{'Case': 'Nom', 'Number': 'Sing', 'Number[psor]': 'Sing', 'Person[psor]': '1'}",nsubj,Ensimmäinen ulkomaa-matkani oli tietysti Suomeen ja pidin siitä kovasti.
37,5,Suomeen,Suomi,"{'Case': 'Ill', 'Number': 'Sing'}",obl,Ensimmäinen ulkomaa-matkani oli tietysti Suomeen ja pidin siitä kovasti.
38,7,pidin,pitää,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",conj,Ensimmäinen ulkomaa-matkani oli tietysti Suomeen ja pidin siitä kovasti.
39,10,.,.,,punct,Ensimmäinen ulkomaa-matkani oli tietysti Suomeen ja pidin siitä kovasti.
40,3,oli,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",root,Ensimmäinen ulkomaa-matkani oli tietysti Suomeen ja pidin siitä kovasti.
41,4,tietysti,tietysti,{'Derivation': 'Sti'},advmod,Ensimmäinen ulkomaa-matkani oli tietysti Suomeen ja pidin siitä kovasti.
42,6,ja,ja,,cc,Ensimmäinen ulkomaa-matkani oli tietysti Suomeen ja pidin siitä kovasti.
43,8,siitä,se,"{'Case': 'Ela', 'Number': 'Sing', 'PronType': 'Dem'}",obl,Ensimmäinen ulkomaa-matkani oli tietysti Suomeen ja pidin siitä kovasti.
44,9,kovasti,kovasti,{'Derivation': 'Sti'},advmod,Ensimmäinen ulkomaa-matkani oli tietysti Suomeen ja pidin siitä kovasti.
45,1,Tuolloin,tuolloin,,advmod,Tuolloin oli laivalippu vielä hyvin kallista ja sen lisäksi tuli hankkia viisumi.
46,2,oli,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop,Tuolloin oli laivalippu vielä hyvin kallista ja sen lisäksi tuli hankkia viisumi.
47,3,laivalippu,laiva#lippu,"{'Case': 'Nom', 'Number': 'Sing'}",nsubj:cop,Tuolloin oli laivalippu vielä hyvin kallista ja sen lisäksi tuli hankkia viisumi.
48,4,vielä,vielä,,advmod,Tuolloin oli laivalippu vielä hyvin kallista ja sen lisäksi tuli hankkia viisumi.
49,5,hyvin,hyvin,,advmod,Tuolloin oli laivalippu vielä hyvin kallista ja sen lisäksi tuli hankkia viisumi.
50,10,tuli,tulla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",conj,Tuolloin oli laivalippu vielä hyvin kallista ja sen lisäksi tuli hankkia viisumi.
51,13,.,.,,punct,Tuolloin oli laivalippu vielä hyvin kallista ja sen lisäksi tuli hankkia viisumi.
52,6,kallista,kallis,"{'Case': 'Par', 'Degree': 'Pos', 'Number': 'Sing'}",root,Tuolloin oli laivalippu vielä hyvin kallista ja sen lisäksi tuli hankkia viisumi.
53,7,ja,ja,,cc,Tuolloin oli laivalippu vielä hyvin kallista ja sen lisäksi tuli hankkia viisumi.
54,8,sen,se,"{'Case': 'Gen', 'Number': 'Sing', 'PronType': 'Dem'}",obl,Tuolloin oli laivalippu vielä hyvin kallista ja sen lisäksi tuli hankkia viisumi.
55,11,hankkia,hankkia,"{'InfForm': '1', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",xcomp,Tuolloin oli laivalippu vielä hyvin kallista ja sen lisäksi tuli hankkia viisumi.
56,9,lisäksi,lisäksi,{'AdpType': 'Post'},case,Tuolloin oli laivalippu vielä hyvin kallista ja sen lisäksi tuli hankkia viisumi.
57,12,viisumi,viisumi,"{'Case': 'Nom', 'Number': 'Sing'}",obj,Tuolloin oli laivalippu vielä hyvin kallista ja sen lisäksi tuli hankkia viisumi.
58,1,Siitä,se,"{'Case': 'Ela', 'Number': 'Sing', 'PronType': 'Dem'}",obl,Siitä huolimatta olin onnekas kuin pikkulapsi saatuaan halutun lelun.
59,3,olin,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop,Siitä huolimatta olin onnekas kuin pikkulapsi saatuaan halutun lelun.
60,6,pikkulapsi,pikku#lapsi,"{'Case': 'Nom', 'Number': 'Sing'}",advcl,Siitä huolimatta olin onnekas kuin pikkulapsi saatuaan halutun lelun.
61,7,saatuaan,saada,"{'Case': 'Par', 'Degree': 'Pos', 'Number': 'Sing', 'PartForm': 'Past', 'Person[psor]': '3', 'VerbForm': 'Part', 'Voice': 'Pass'}",advcl,Siitä huolimatta olin onnekas kuin pikkulapsi saatuaan halutun lelun.
62,10,.,.,,punct,Siitä huolimatta olin onnekas kuin pikkulapsi saatuaan halutun lelun.
63,2,huolimatta,huolimatta,{'AdpType': 'Post'},case,Siitä huolimatta olin onnekas kuin pikkulapsi saatuaan halutun lelun.
64,4,onnekas,onnekas,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Sing'}",root,Siitä huolimatta olin onnekas kuin pikkulapsi saatuaan halutun lelun.
65,5,kuin,kuin,,mark,Siitä huolimatta olin onnekas kuin pikkulapsi saatuaan halutun lelun.
66,8,halutun,haluta,"{'Case': 'Gen', 'Degree': 'Pos', 'Number': 'Sing', 'PartForm': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",acl,Siitä huolimatta olin onnekas kuin pikkulapsi saatuaan halutun lelun.
67,9,lelun,lelu,"{'Case': 'Gen', 'Derivation': 'U', 'Number': 'Sing'}",obj,Siitä huolimatta olin onnekas kuin pikkulapsi saatuaan halutun lelun.
68,1,Jos,jos,,mark,"Jos nyt kysytään, mitä hyviä puolia matkailussa on, vastaukseni on, että matkailu – varsinkin ulkomaa-matkailu – on minulle paras keino mahdollistaa itselleni ns."
69,2,nyt,nyt,,advmod,"Jos nyt kysytään, mitä hyviä puolia matkailussa on, vastaukseni on, että matkailu – varsinkin ulkomaa-matkailu – on minulle paras keino mahdollistaa itselleni ns."
70,8,matkailussa,matkailu,"{'Case': 'Ine', 'Derivation': 'U', 'Number': 'Sing'}",ccomp,"Jos nyt kysytään, mitä hyviä puolia matkailussa on, vastaukseni on, että matkailu – varsinkin ulkomaa-matkailu – on minulle paras keino mahdollistaa itselleni ns."
71,10,",",",",,punct,"Jos nyt kysytään, mitä hyviä puolia matkailussa on, vastaukseni on, että matkailu – varsinkin ulkomaa-matkailu – on minulle paras keino mahdollistaa itselleni ns."
72,3,kysytään,kysyä,"{'Mood': 'Ind', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Pass'}",advcl,"Jos nyt kysytään, mitä hyviä puolia matkailussa on, vastaukseni on, että matkailu – varsinkin ulkomaa-matkailu – on minulle paras keino mahdollistaa itselleni ns."
73,11,vastaukseni,vastaus,"{'Case': 'Nom', 'Number': 'Sing', 'Number[psor]': 'Sing', 'Person[psor]': '1'}",nsubj:cop,"Jos nyt kysytään, mitä hyviä puolia matkailussa on, vastaukseni on, että matkailu – varsinkin ulkomaa-matkailu – on minulle paras keino mahdollistaa itselleni ns."
74,12,on,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop,"Jos nyt kysytään, mitä hyviä puolia matkailussa on, vastaukseni on, että matkailu – varsinkin ulkomaa-matkailu – on minulle paras keino mahdollistaa itselleni ns."
75,13,",",",",,punct,"Jos nyt kysytään, mitä hyviä puolia matkailussa on, vastaukseni on, että matkailu – varsinkin ulkomaa-matkailu – on minulle paras keino mahdollistaa itselleni ns."
76,14,että,että,,mark,"Jos nyt kysytään, mitä hyviä puolia matkailussa on, vastaukseni on, että matkailu – varsinkin ulkomaa-matkailu – on minulle paras keino mahdollistaa itselleni ns."
77,15,matkailu,matkailu,"{'Case': 'Nom', 'Derivation': 'U', 'Number': 'Sing'}",nsubj:cop,"Jos nyt kysytään, mitä hyviä puolia matkailussa on, vastaukseni on, että matkailu – varsinkin ulkomaa-matkailu – on minulle paras keino mahdollistaa itselleni ns."
78,20,on,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop,"Jos nyt kysytään, mitä hyviä puolia matkailussa on, vastaukseni on, että matkailu – varsinkin ulkomaa-matkailu – on minulle paras keino mahdollistaa itselleni ns."
79,22,paras,hyvä,"{'Case': 'Nom', 'Degree': 'Sup', 'Number': 'Sing'}",amod,"Jos nyt kysytään, mitä hyviä puolia matkailussa on, vastaukseni on, että matkailu – varsinkin ulkomaa-matkailu – on minulle paras keino mahdollistaa itselleni ns."
80,24,mahdollistaa,mahdollistaa,"{'InfForm': '1', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",acl,"Jos nyt kysytään, mitä hyviä puolia matkailussa on, vastaukseni on, että matkailu – varsinkin ulkomaa-matkailu – on minulle paras keino mahdollistaa itselleni ns."
81,4,",",",",,punct,"Jos nyt kysytään, mitä hyviä puolia matkailussa on, vastaukseni on, että matkailu – varsinkin ulkomaa-matkailu – on minulle paras keino mahdollistaa itselleni ns."
82,7,puolia,puoli,"{'Case': 'Par', 'Number': 'Plur'}",nsubj:cop,"Jos nyt kysytään, mitä hyviä puolia matkailussa on, vastaukseni on, että matkailu – varsinkin ulkomaa-matkailu – on minulle paras keino mahdollistaa itselleni ns."
83,9,on,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop,"Jos nyt kysytään, mitä hyviä puolia matkailussa on, vastaukseni on, että matkailu – varsinkin ulkomaa-matkailu – on minulle paras keino mahdollistaa itselleni ns."
84,5,mitä,mikä,"{'Case': 'Par', 'Number': 'Sing', 'PronType': 'Int'}",det,"Jos nyt kysytään, mitä hyviä puolia matkailussa on, vastaukseni on, että matkailu – varsinkin ulkomaa-matkailu – on minulle paras keino mahdollistaa itselleni ns."
85,6,hyviä,hyvä,"{'Case': 'Par', 'Degree': 'Pos', 'Number': 'Plur'}",amod,"Jos nyt kysytään, mitä hyviä puolia matkailussa on, vastaukseni on, että matkailu – varsinkin ulkomaa-matkailu – on minulle paras keino mahdollistaa itselleni ns."
86,16,–,–,,punct,"Jos nyt kysytään, mitä hyviä puolia matkailussa on, vastaukseni on, että matkailu – varsinkin ulkomaa-matkailu – on minulle paras keino mahdollistaa itselleni ns."
87,17,varsinkin,varsinkin,,advmod,"Jos nyt kysytään, mitä hyviä puolia matkailussa on, vastaukseni on, että matkailu – varsinkin ulkomaa-matkailu – on minulle paras keino mahdollistaa itselleni ns."
88,19,–,–,,punct,"Jos nyt kysytään, mitä hyviä puolia matkailussa on, vastaukseni on, että matkailu – varsinkin ulkomaa-matkailu – on minulle paras keino mahdollistaa itselleni ns."
89,18,ulkomaa-matkailu,ulko#maa#matkailu,"{'Case': 'Nom', 'Derivation': 'U', 'Number': 'Sing'}",appos,"Jos nyt kysytään, mitä hyviä puolia matkailussa on, vastaukseni on, että matkailu – varsinkin ulkomaa-matkailu – on minulle paras keino mahdollistaa itselleni ns."
90,21,minulle,minä,"{'Case': 'All', 'Number': 'Sing', 'Person': '1', 'PronType': 'Prs'}",nmod,"Jos nyt kysytään, mitä hyviä puolia matkailussa on, vastaukseni on, että matkailu – varsinkin ulkomaa-matkailu – on minulle paras keino mahdollistaa itselleni ns."
91,23,keino,keino,"{'Case': 'Nom', 'Number': 'Sing'}",root,"Jos nyt kysytään, mitä hyviä puolia matkailussa on, vastaukseni on, että matkailu – varsinkin ulkomaa-matkailu – on minulle paras keino mahdollistaa itselleni ns."
92,25,itselleni,itse,"{'Case': 'All', 'Number': 'Sing', 'Number[psor]': 'Sing', 'Person[psor]': '1', 'Reflex': 'Yes'}",obl,"Jos nyt kysytään, mitä hyviä puolia matkailussa on, vastaukseni on, että matkailu – varsinkin ulkomaa-matkailu – on minulle paras keino mahdollistaa itselleni ns."
93,26,ns.,ns.,{'Abbr': 'Yes'},advmod,"Jos nyt kysytään, mitä hyviä puolia matkailussa on, vastaukseni on, että matkailu – varsinkin ulkomaa-matkailu – on minulle paras keino mahdollistaa itselleni ns."
94,1,uudelleenkäynnistys,uudelleen#käynnistys,"{'Case': 'Nom', 'Number': 'Sing'}",root,uudelleenkäynnistys.
95,2,.,.,,punct,uudelleenkäynnistys.
96,1,Vaikka,vaikka,,mark,"Vaikka olinkin asunut Kadakan torin äärellä Mustanmäellä ja kokeenut suomalaisten läsnäoloa jokapäiväisesti, sekä katsonut silloin tällöin Suomen televisiota, oli ystävällisessä naapurimaassa viikon verran paikan päällä asuminen jotain ihan erinomaista."
97,2,olinkin,olla,"{'Clitic': 'Kin', 'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",aux,"Vaikka olinkin asunut Kadakan torin äärellä Mustanmäellä ja kokeenut suomalaisten läsnäoloa jokapäiväisesti, sekä katsonut silloin tällöin Suomen televisiota, oli ystävällisessä naapurimaassa viikon verran paikan päällä asuminen jotain ihan erinomaista."
98,5,torin,tori,"{'Case': 'Gen', 'Number': 'Sing'}",obl,"Vaikka olinkin asunut Kadakan torin äärellä Mustanmäellä ja kokeenut suomalaisten läsnäoloa jokapäiväisesti, sekä katsonut silloin tällöin Suomen televisiota, oli ystävällisessä naapurimaassa viikon verran paikan päällä asuminen jotain ihan erinomaista."
99,7,Mustanmäellä,Mustamäki,"{'Case': 'Ade', 'Number': 'Sing'}",obl,"Vaikka olinkin asunut Kadakan torin äärellä Mustanmäellä ja kokeenut suomalaisten läsnäoloa jokapäiväisesti, sekä katsonut silloin tällöin Suomen televisiota, oli ystävällisessä naapurimaassa viikon verran paikan päällä asuminen jotain ihan erinomaista."
100,9,kokeenut,koeta,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Sing', 'PartForm': 'Past', 'VerbForm': 'Part', 'Voice': 'Act'}",conj,"Vaikka olinkin asunut Kadakan torin äärellä Mustanmäellä ja kokeenut suomalaisten läsnäoloa jokapäiväisesti, sekä katsonut silloin tällöin Suomen televisiota, oli ystävällisessä naapurimaassa viikon verran paikan päällä asuminen jotain ihan erinomaista."
101,15,katsonut,katsoa,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Sing', 'PartForm': 'Past', 'VerbForm': 'Part', 'Voice': 'Act'}",conj,"Vaikka olinkin asunut Kadakan torin äärellä Mustanmäellä ja kokeenut suomalaisten läsnäoloa jokapäiväisesti, sekä katsonut silloin tällöin Suomen televisiota, oli ystävällisessä naapurimaassa viikon verran paikan päällä asuminen jotain ihan erinomaista."
102,20,",",",",,punct,"Vaikka olinkin asunut Kadakan torin äärellä Mustanmäellä ja kokeenut suomalaisten läsnäoloa jokapäiväisesti, sekä katsonut silloin tällöin Suomen televisiota, oli ystävällisessä naapurimaassa viikon verran paikan päällä asuminen jotain ihan erinomaista."
103,3,asunut,asua,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Sing', 'PartForm': 'Past', 'VerbForm': 'Part', 'Voice': 'Act'}",advcl,"Vaikka olinkin asunut Kadakan torin äärellä Mustanmäellä ja kokeenut suomalaisten läsnäoloa jokapäiväisesti, sekä katsonut silloin tällöin Suomen televisiota, oli ystävällisessä naapurimaassa viikon verran paikan päällä asuminen jotain ihan erinomaista."
104,21,oli,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop,"Vaikka olinkin asunut Kadakan torin äärellä Mustanmäellä ja kokeenut suomalaisten läsnäoloa jokapäiväisesti, sekä katsonut silloin tällöin Suomen televisiota, oli ystävällisessä naapurimaassa viikon verran paikan päällä asuminen jotain ihan erinomaista."
105,22,ystävällisessä,ystävällinen,"{'Case': 'Ine', 'Degree': 'Pos', 'Derivation': 'Llinen', 'Number': 'Sing'}",amod,"Vaikka olinkin asunut Kadakan torin äärellä Mustanmäellä ja kokeenut suomalaisten läsnäoloa jokapäiväisesti, sekä katsonut silloin tällöin Suomen televisiota, oli ystävällisessä naapurimaassa viikon verran paikan päällä asuminen jotain ihan erinomaista."
106,24,viikon,viikko,"{'Case': 'Gen', 'Number': 'Sing'}",obl,"Vaikka olinkin asunut Kadakan torin äärellä Mustanmäellä ja kokeenut suomalaisten läsnäoloa jokapäiväisesti, sekä katsonut silloin tällöin Suomen televisiota, oli ystävällisessä naapurimaassa viikon verran paikan päällä asuminen jotain ihan erinomaista."
107,26,paikan,paikka,"{'Case': 'Gen', 'Number': 'Sing'}",obl,"Vaikka olinkin asunut Kadakan torin äärellä Mustanmäellä ja kokeenut suomalaisten läsnäoloa jokapäiväisesti, sekä katsonut silloin tällöin Suomen televisiota, oli ystävällisessä naapurimaassa viikon verran paikan päällä asuminen jotain ihan erinomaista."
108,28,asuminen,asuminen,"{'Case': 'Nom', 'Derivation': 'Minen', 'Number': 'Sing'}",nsubj:cop,"Vaikka olinkin asunut Kadakan torin äärellä Mustanmäellä ja kokeenut suomalaisten läsnäoloa jokapäiväisesti, sekä katsonut silloin tällöin Suomen televisiota, oli ystävällisessä naapurimaassa viikon verran paikan päällä asuminen jotain ihan erinomaista."
