id,sent_id,form,lemma,case,deprel,sentence
194,6,ehdotuksia,ehdotus,"{'Case': 'Par', 'Number': 'Plur'}",nsubj,"Sivuseikkana saisi pohtia, millaisia ehdotuksia ilmaston pelastamiseksi tulisi kaiken maailman ilmastokokouksilta, joissa sananvuoroa annettaisiin vain sellaisille osallistujille, jotka ovat tulleet paikalle kävellen, hevosella tai vaikka purjeveneellä."
195,8,pelastamiseksi,pelastaminen,"{'Case': 'Tra', 'Derivation': 'Minen', 'Number': 'Sing'}",obl,"Sivuseikkana saisi pohtia, millaisia ehdotuksia ilmaston pelastamiseksi tulisi kaiken maailman ilmastokokouksilta, joissa sananvuoroa annettaisiin vain sellaisille osallistujille, jotka ovat tulleet paikalle kävellen, hevosella tai vaikka purjeveneellä."
196,12,ilmastokokouksilta,ilmasto#kokous,"{'Case': 'Abl', 'Number': 'Plur'}",obl,"Sivuseikkana saisi pohtia, millaisia ehdotuksia ilmaston pelastamiseksi tulisi kaiken maailman ilmastokokouksilta, joissa sananvuoroa annettaisiin vain sellaisille osallistujille, jotka ovat tulleet paikalle kävellen, hevosella tai vaikka purjeveneellä."
197,5,millaisia,millainen,"{'Case': 'Par', 'Degree': 'Pos', 'Derivation': 'Lainen', 'Number': 'Plur'}",amod,"Sivuseikkana saisi pohtia, millaisia ehdotuksia ilmaston pelastamiseksi tulisi kaiken maailman ilmastokokouksilta, joissa sananvuoroa annettaisiin vain sellaisille osallistujille, jotka ovat tulleet paikalle kävellen, hevosella tai vaikka purjeveneellä."
198,7,ilmaston,ilmasto,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:gobj,"Sivuseikkana saisi pohtia, millaisia ehdotuksia ilmaston pelastamiseksi tulisi kaiken maailman ilmastokokouksilta, joissa sananvuoroa annettaisiin vain sellaisille osallistujille, jotka ovat tulleet paikalle kävellen, hevosella tai vaikka purjeveneellä."
199,10,kaiken,kaikki,"{'Case': 'Gen', 'Number': 'Sing', 'PronType': 'Ind'}",det,"Sivuseikkana saisi pohtia, millaisia ehdotuksia ilmaston pelastamiseksi tulisi kaiken maailman ilmastokokouksilta, joissa sananvuoroa annettaisiin vain sellaisille osallistujille, jotka ovat tulleet paikalle kävellen, hevosella tai vaikka purjeveneellä."
200,11,maailman,maailma,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,"Sivuseikkana saisi pohtia, millaisia ehdotuksia ilmaston pelastamiseksi tulisi kaiken maailman ilmastokokouksilta, joissa sananvuoroa annettaisiin vain sellaisille osallistujille, jotka ovat tulleet paikalle kävellen, hevosella tai vaikka purjeveneellä."
201,16,annettaisiin,antaa,"{'Mood': 'Cnd', 'VerbForm': 'Fin', 'Voice': 'Pass'}",acl:relcl,"Sivuseikkana saisi pohtia, millaisia ehdotuksia ilmaston pelastamiseksi tulisi kaiken maailman ilmastokokouksilta, joissa sananvuoroa annettaisiin vain sellaisille osallistujille, jotka ovat tulleet paikalle kävellen, hevosella tai vaikka purjeveneellä."
202,13,",",",",,punct,"Sivuseikkana saisi pohtia, millaisia ehdotuksia ilmaston pelastamiseksi tulisi kaiken maailman ilmastokokouksilta, joissa sananvuoroa annettaisiin vain sellaisille osallistujille, jotka ovat tulleet paikalle kävellen, hevosella tai vaikka purjeveneellä."
203,14,joissa,joka,"{'Case': 'Ine', 'Number': 'Plur', 'PronType': 'Rel'}",obl,"Sivuseikkana saisi pohtia, millaisia ehdotuksia ilmaston pelastamiseksi tulisi kaiken maailman ilmastokokouksilta, joissa sananvuoroa annettaisiin vain sellaisille osallistujille, jotka ovat tulleet paikalle kävellen, hevosella tai vaikka purjeveneellä."
204,15,sananvuoroa,sanan#vuoro,"{'Case': 'Par', 'Number': 'Sing'}",obj,"Sivuseikkana saisi pohtia, millaisia ehdotuksia ilmaston pelastamiseksi tulisi kaiken maailman ilmastokokouksilta, joissa sananvuoroa annettaisiin vain sellaisille osallistujille, jotka ovat tulleet paikalle kävellen, hevosella tai vaikka purjeveneellä."
205,19,osallistujille,osallistuja,"{'Case': 'All', 'Derivation': 'Ja', 'Number': 'Plur'}",obl,"Sivuseikkana saisi pohtia, millaisia ehdotuksia ilmaston pelastamiseksi tulisi kaiken maailman ilmastokokouksilta, joissa sananvuoroa annettaisiin vain sellaisille osallistujille, jotka ovat tulleet paikalle kävellen, hevosella tai vaikka purjeveneellä."
206,17,vain,vain,,advmod,"Sivuseikkana saisi pohtia, millaisia ehdotuksia ilmaston pelastamiseksi tulisi kaiken maailman ilmastokokouksilta, joissa sananvuoroa annettaisiin vain sellaisille osallistujille, jotka ovat tulleet paikalle kävellen, hevosella tai vaikka purjeveneellä."
207,18,sellaisille,sellainen,"{'Case': 'All', 'Degree': 'Pos', 'Derivation': 'Lainen', 'Number': 'Plur'}",amod,"Sivuseikkana saisi pohtia, millaisia ehdotuksia ilmaston pelastamiseksi tulisi kaiken maailman ilmastokokouksilta, joissa sananvuoroa annettaisiin vain sellaisille osallistujille, jotka ovat tulleet paikalle kävellen, hevosella tai vaikka purjeveneellä."
208,23,tulleet,tulla,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Plur', 'PartForm': 'Past', 'VerbForm': 'Part', 'Voice': 'Act'}",acl:relcl,"Sivuseikkana saisi pohtia, millaisia ehdotuksia ilmaston pelastamiseksi tulisi kaiken maailman ilmastokokouksilta, joissa sananvuoroa annettaisiin vain sellaisille osallistujille, jotka ovat tulleet paikalle kävellen, hevosella tai vaikka purjeveneellä."
209,20,",",",",,punct,"Sivuseikkana saisi pohtia, millaisia ehdotuksia ilmaston pelastamiseksi tulisi kaiken maailman ilmastokokouksilta, joissa sananvuoroa annettaisiin vain sellaisille osallistujille, jotka ovat tulleet paikalle kävellen, hevosella tai vaikka purjeveneellä."
210,21,jotka,joka,"{'Case': 'Nom', 'Number': 'Plur', 'PronType': 'Rel'}",nsubj,"Sivuseikkana saisi pohtia, millaisia ehdotuksia ilmaston pelastamiseksi tulisi kaiken maailman ilmastokokouksilta, joissa sananvuoroa annettaisiin vain sellaisille osallistujille, jotka ovat tulleet paikalle kävellen, hevosella tai vaikka purjeveneellä."
211,22,ovat,olla,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",aux,"Sivuseikkana saisi pohtia, millaisia ehdotuksia ilmaston pelastamiseksi tulisi kaiken maailman ilmastokokouksilta, joissa sananvuoroa annettaisiin vain sellaisille osallistujille, jotka ovat tulleet paikalle kävellen, hevosella tai vaikka purjeveneellä."
212,24,paikalle,paikka,"{'Case': 'All', 'Number': 'Sing'}",obl,"Sivuseikkana saisi pohtia, millaisia ehdotuksia ilmaston pelastamiseksi tulisi kaiken maailman ilmastokokouksilta, joissa sananvuoroa annettaisiin vain sellaisille osallistujille, jotka ovat tulleet paikalle kävellen, hevosella tai vaikka purjeveneellä."
213,25,kävellen,kävellä,"{'Case': 'Ins', 'InfForm': '2', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",advcl,"Sivuseikkana saisi pohtia, millaisia ehdotuksia ilmaston pelastamiseksi tulisi kaiken maailman ilmastokokouksilta, joissa sananvuoroa annettaisiin vain sellaisille osallistujille, jotka ovat tulleet paikalle kävellen, hevosella tai vaikka purjeveneellä."
214,26,",",",",,punct,"Sivuseikkana saisi pohtia, millaisia ehdotuksia ilmaston pelastamiseksi tulisi kaiken maailman ilmastokokouksilta, joissa sananvuoroa annettaisiin vain sellaisille osallistujille, jotka ovat tulleet paikalle kävellen, hevosella tai vaikka purjeveneellä."
215,30,purjeveneellä,purje#vene,"{'Case': 'Ade', 'Number': 'Sing'}",conj,"Sivuseikkana saisi pohtia, millaisia ehdotuksia ilmaston pelastamiseksi tulisi kaiken maailman ilmastokokouksilta, joissa sananvuoroa annettaisiin vain sellaisille osallistujille, jotka ovat tulleet paikalle kävellen, hevosella tai vaikka purjeveneellä."
216,27,hevosella,hevonen,"{'Case': 'Ade', 'Number': 'Sing'}",conj,"Sivuseikkana saisi pohtia, millaisia ehdotuksia ilmaston pelastamiseksi tulisi kaiken maailman ilmastokokouksilta, joissa sananvuoroa annettaisiin vain sellaisille osallistujille, jotka ovat tulleet paikalle kävellen, hevosella tai vaikka purjeveneellä."
217,28,tai,tai,,cc,"Sivuseikkana saisi pohtia, millaisia ehdotuksia ilmaston pelastamiseksi tulisi kaiken maailman ilmastokokouksilta, joissa sananvuoroa annettaisiin vain sellaisille osallistujille, jotka ovat tulleet paikalle kävellen, hevosella tai vaikka purjeveneellä."
218,29,vaikka,vaikka,,advmod,"Sivuseikkana saisi pohtia, millaisia ehdotuksia ilmaston pelastamiseksi tulisi kaiken maailman ilmastokokouksilta, joissa sananvuoroa annettaisiin vain sellaisille osallistujille, jotka ovat tulleet paikalle kävellen, hevosella tai vaikka purjeveneellä."
219,1,Tulleen,tulla,"{'Case': 'Gen', 'Degree': 'Pos', 'Number': 'Sing', 'PartForm': 'Past', 'VerbForm': 'Part', 'Voice': 'Act'}",advcl,"Tulleen omiin matkoihin täyttyy tunnustaa, että enkä minä eikä perheeni ole ikinä ihaillut reppu- eikä lentokonematkoja."
220,5,tunnustaa,tunnustaa,"{'InfForm': '1', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",xcomp,"Tulleen omiin matkoihin täyttyy tunnustaa, että enkä minä eikä perheeni ole ikinä ihaillut reppu- eikä lentokonematkoja."
221,18,.,.,,punct,"Tulleen omiin matkoihin täyttyy tunnustaa, että enkä minä eikä perheeni ole ikinä ihaillut reppu- eikä lentokonematkoja."
222,2,omiin,oma,"{'Case': 'Ill', 'Degree': 'Pos', 'Number': 'Plur'}",amod,"Tulleen omiin matkoihin täyttyy tunnustaa, että enkä minä eikä perheeni ole ikinä ihaillut reppu- eikä lentokonematkoja."
223,3,matkoihin,matka,"{'Case': 'Ill', 'Number': 'Plur'}",obl,"Tulleen omiin matkoihin täyttyy tunnustaa, että enkä minä eikä perheeni ole ikinä ihaillut reppu- eikä lentokonematkoja."
224,4,täyttyy,täyttyä,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",root,"Tulleen omiin matkoihin täyttyy tunnustaa, että enkä minä eikä perheeni ole ikinä ihaillut reppu- eikä lentokonematkoja."
225,6,",",",",,punct,"Tulleen omiin matkoihin täyttyy tunnustaa, että enkä minä eikä perheeni ole ikinä ihaillut reppu- eikä lentokonematkoja."
226,7,että,että,,mark,"Tulleen omiin matkoihin täyttyy tunnustaa, että enkä minä eikä perheeni ole ikinä ihaillut reppu- eikä lentokonematkoja."
227,8,enkä,ei,"{'Clitic': 'Ka', 'Number': 'Sing', 'Person': '1', 'Polarity': 'Neg', 'VerbForm': 'Fin', 'Voice': 'Act'}",aux,"Tulleen omiin matkoihin täyttyy tunnustaa, että enkä minä eikä perheeni ole ikinä ihaillut reppu- eikä lentokonematkoja."
228,9,minä,minä,"{'Case': 'Nom', 'Number': 'Sing', 'Person': '1', 'PronType': 'Prs'}",nsubj,"Tulleen omiin matkoihin täyttyy tunnustaa, että enkä minä eikä perheeni ole ikinä ihaillut reppu- eikä lentokonematkoja."
229,12,ole,olla,"{'Connegative': 'Yes', 'Mood': 'Ind', 'Tense': 'Pres', 'VerbForm': 'Fin'}",aux,"Tulleen omiin matkoihin täyttyy tunnustaa, että enkä minä eikä perheeni ole ikinä ihaillut reppu- eikä lentokonematkoja."
230,13,ikinä,ikinä,,advmod,"Tulleen omiin matkoihin täyttyy tunnustaa, että enkä minä eikä perheeni ole ikinä ihaillut reppu- eikä lentokonematkoja."
231,15,reppu-,reppu,"{'Case': 'Nom', 'Number': 'Sing'}",obj,"Tulleen omiin matkoihin täyttyy tunnustaa, että enkä minä eikä perheeni ole ikinä ihaillut reppu- eikä lentokonematkoja."
232,10,eikä,ei,"{'Clitic': 'Ka', 'Number': 'Sing', 'Person': '3', 'Polarity': 'Neg', 'VerbForm': 'Fin', 'Voice': 'Act'}",cc,"Tulleen omiin matkoihin täyttyy tunnustaa, että enkä minä eikä perheeni ole ikinä ihaillut reppu- eikä lentokonematkoja."
233,11,perheeni,perhe,"{'Case': 'Nom', 'Number': 'Sing', 'Number[psor]': 'Sing', 'Person[psor]': '1'}",conj,"Tulleen omiin matkoihin täyttyy tunnustaa, että enkä minä eikä perheeni ole ikinä ihaillut reppu- eikä lentokonematkoja."
234,14,ihaillut,ihailla,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Sing', 'PartForm': 'Past', 'VerbForm': 'Part', 'Voice': 'Act'}",ccomp,"Tulleen omiin matkoihin täyttyy tunnustaa, että enkä minä eikä perheeni ole ikinä ihaillut reppu- eikä lentokonematkoja."
235,16,eikä,ei,"{'Clitic': 'Ka', 'Number': 'Sing', 'Person': '3', 'Polarity': 'Neg', 'VerbForm': 'Fin', 'Voice': 'Act'}",cc,"Tulleen omiin matkoihin täyttyy tunnustaa, että enkä minä eikä perheeni ole ikinä ihaillut reppu- eikä lentokonematkoja."
236,17,lentokonematkoja,lento#kone#matka,"{'Case': 'Par', 'Number': 'Plur'}",conj,"Tulleen omiin matkoihin täyttyy tunnustaa, että enkä minä eikä perheeni ole ikinä ihaillut reppu- eikä lentokonematkoja."
237,1,Pikemminkin,pikemminkin,,advmod,Pikemminkin olemme järjestäneet muutaman päivän tai viikon automatkan Viroon tai Suomeen.
238,2,olemme,olla,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",aux,Pikemminkin olemme järjestäneet muutaman päivän tai viikon automatkan Viroon tai Suomeen.
239,5,päivän,päivä,"{'Case': 'Gen', 'Number': 'Sing'}",obj,Pikemminkin olemme järjestäneet muutaman päivän tai viikon automatkan Viroon tai Suomeen.
240,8,automatkan,auto#matka,"{'Case': 'Gen', 'Number': 'Sing'}",obj,Pikemminkin olemme järjestäneet muutaman päivän tai viikon automatkan Viroon tai Suomeen.
241,12,.,.,,punct,Pikemminkin olemme järjestäneet muutaman päivän tai viikon automatkan Viroon tai Suomeen.
242,3,järjestäneet,järjestää,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Plur', 'PartForm': 'Past', 'VerbForm': 'Part', 'Voice': 'Act'}",root,Pikemminkin olemme järjestäneet muutaman päivän tai viikon automatkan Viroon tai Suomeen.
243,4,muutaman,muutama,"{'Case': 'Gen', 'Number': 'Sing', 'PronType': 'Ind'}",det,Pikemminkin olemme järjestäneet muutaman päivän tai viikon automatkan Viroon tai Suomeen.
244,6,tai,tai,,cc,Pikemminkin olemme järjestäneet muutaman päivän tai viikon automatkan Viroon tai Suomeen.
245,7,viikon,viikko,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,Pikemminkin olemme järjestäneet muutaman päivän tai viikon automatkan Viroon tai Suomeen.
246,9,Viroon,Viro,"{'Case': 'Ill', 'Number': 'Sing'}",nmod,Pikemminkin olemme järjestäneet muutaman päivän tai viikon automatkan Viroon tai Suomeen.
247,10,tai,tai,,cc,Pikemminkin olemme järjestäneet muutaman päivän tai viikon automatkan Viroon tai Suomeen.
248,11,Suomeen,Suomi,"{'Case': 'Ill', 'Number': 'Sing'}",conj,Pikemminkin olemme järjestäneet muutaman päivän tai viikon automatkan Viroon tai Suomeen.
249,1,Matkaohjelmassa,matka#ohjelma,"{'Case': 'Ine', 'Number': 'Sing'}",root,"Matkaohjelmassa on ollut pääasiallisesti vierailuja vanhoihin kirkkoihin, kävelyä pienoisissa kaupungeissa ja kylissä, luonnonnähtävyyksiä."
250,2,on,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",aux,"Matkaohjelmassa on ollut pääasiallisesti vierailuja vanhoihin kirkkoihin, kävelyä pienoisissa kaupungeissa ja kylissä, luonnonnähtävyyksiä."
251,3,ollut,olla,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Sing', 'PartForm': 'Past', 'VerbForm': 'Part', 'Voice': 'Act'}",cop,"Matkaohjelmassa on ollut pääasiallisesti vierailuja vanhoihin kirkkoihin, kävelyä pienoisissa kaupungeissa ja kylissä, luonnonnähtävyyksiä."
252,5,vierailuja,vierailu,"{'Case': 'Par', 'Derivation': 'U', 'Number': 'Plur'}",nsubj:cop,"Matkaohjelmassa on ollut pääasiallisesti vierailuja vanhoihin kirkkoihin, kävelyä pienoisissa kaupungeissa ja kylissä, luonnonnähtävyyksiä."
253,16,.,.,,punct,"Matkaohjelmassa on ollut pääasiallisesti vierailuja vanhoihin kirkkoihin, kävelyä pienoisissa kaupungeissa ja kylissä, luonnonnähtävyyksiä."
254,4,pääasiallisesti,pää#asiallisesti,{'Derivation': 'Sti'},advmod,"Matkaohjelmassa on ollut pääasiallisesti vierailuja vanhoihin kirkkoihin, kävelyä pienoisissa kaupungeissa ja kylissä, luonnonnähtävyyksiä."
255,7,kirkkoihin,kirkka,"{'Case': 'Ill', 'Number': 'Plur'}",nmod,"Matkaohjelmassa on ollut pääasiallisesti vierailuja vanhoihin kirkkoihin, kävelyä pienoisissa kaupungeissa ja kylissä, luonnonnähtävyyksiä."
256,9,kävelyä,kävely,"{'Case': 'Par', 'Derivation': 'U', 'Number': 'Sing'}",conj,"Matkaohjelmassa on ollut pääasiallisesti vierailuja vanhoihin kirkkoihin, kävelyä pienoisissa kaupungeissa ja kylissä, luonnonnähtävyyksiä."
257,15,luonnonnähtävyyksiä,luonnon#nähtävyys,"{'Case': 'Par', 'Number': 'Plur'}",conj,"Matkaohjelmassa on ollut pääasiallisesti vierailuja vanhoihin kirkkoihin, kävelyä pienoisissa kaupungeissa ja kylissä, luonnonnähtävyyksiä."
258,6,vanhoihin,vanha,"{'Case': 'Ill', 'Degree': 'Pos', 'Number': 'Plur'}",amod,"Matkaohjelmassa on ollut pääasiallisesti vierailuja vanhoihin kirkkoihin, kävelyä pienoisissa kaupungeissa ja kylissä, luonnonnähtävyyksiä."
259,8,",",",",,punct,"Matkaohjelmassa on ollut pääasiallisesti vierailuja vanhoihin kirkkoihin, kävelyä pienoisissa kaupungeissa ja kylissä, luonnonnähtävyyksiä."
260,11,kaupungeissa,kaupunki,"{'Case': 'Ine', 'Number': 'Plur'}",nmod,"Matkaohjelmassa on ollut pääasiallisesti vierailuja vanhoihin kirkkoihin, kävelyä pienoisissa kaupungeissa ja kylissä, luonnonnähtävyyksiä."
261,10,pienoisissa,pienoinen,"{'Case': 'Ine', 'Degree': 'Pos', 'Derivation': 'Inen', 'Number': 'Plur'}",amod,"Matkaohjelmassa on ollut pääasiallisesti vierailuja vanhoihin kirkkoihin, kävelyä pienoisissa kaupungeissa ja kylissä, luonnonnähtävyyksiä."
262,13,kylissä,kylä,"{'Case': 'Ine', 'Number': 'Plur'}",conj,"Matkaohjelmassa on ollut pääasiallisesti vierailuja vanhoihin kirkkoihin, kävelyä pienoisissa kaupungeissa ja kylissä, luonnonnähtävyyksiä."
263,12,ja,ja,,cc,"Matkaohjelmassa on ollut pääasiallisesti vierailuja vanhoihin kirkkoihin, kävelyä pienoisissa kaupungeissa ja kylissä, luonnonnähtävyyksiä."
264,14,",",",",,punct,"Matkaohjelmassa on ollut pääasiallisesti vierailuja vanhoihin kirkkoihin, kävelyä pienoisissa kaupungeissa ja kylissä, luonnonnähtävyyksiä."
265,1,Se,se,"{'Case': 'Nom', 'Number': 'Sing', 'PronType': 'Dem'}",nsubj,"Se on antanut mahdollisuuden välttää turistiloukkuja ja nauttia parhaasta seurasta, jota omiin matkoihimme olemme tarvinneet: omasta perheestä."
266,2,on,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",aux,"Se on antanut mahdollisuuden välttää turistiloukkuja ja nauttia parhaasta seurasta, jota omiin matkoihimme olemme tarvinneet: omasta perheestä."
267,4,mahdollisuuden,mahdollisuus,"{'Case': 'Gen', 'Derivation': 'Llinen,Vs', 'Number': 'Sing'}",obj,"Se on antanut mahdollisuuden välttää turistiloukkuja ja nauttia parhaasta seurasta, jota omiin matkoihimme olemme tarvinneet: omasta perheestä."
268,20,.,.,,punct,"Se on antanut mahdollisuuden välttää turistiloukkuja ja nauttia parhaasta seurasta, jota omiin matkoihimme olemme tarvinneet: omasta perheestä."
269,3,antanut,antaa,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Sing', 'PartForm': 'Past', 'VerbForm': 'Part', 'Voice': 'Act'}",root,"Se on antanut mahdollisuuden välttää turistiloukkuja ja nauttia parhaasta seurasta, jota omiin matkoihimme olemme tarvinneet: omasta perheestä."
270,5,välttää,välttää,"{'InfForm': '1', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",acl,"Se on antanut mahdollisuuden välttää turistiloukkuja ja nauttia parhaasta seurasta, jota omiin matkoihimme olemme tarvinneet: omasta perheestä."
271,6,turistiloukkuja,turisti#loukku,"{'Case': 'Par', 'Number': 'Plur'}",obj,"Se on antanut mahdollisuuden välttää turistiloukkuja ja nauttia parhaasta seurasta, jota omiin matkoihimme olemme tarvinneet: omasta perheestä."
272,8,nauttia,nauttia,"{'InfForm': '1', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",conj,"Se on antanut mahdollisuuden välttää turistiloukkuja ja nauttia parhaasta seurasta, jota omiin matkoihimme olemme tarvinneet: omasta perheestä."
273,7,ja,ja,,cc,"Se on antanut mahdollisuuden välttää turistiloukkuja ja nauttia parhaasta seurasta, jota omiin matkoihimme olemme tarvinneet: omasta perheestä."
274,10,seurasta,seura,"{'Case': 'Ela', 'Number': 'Sing'}",obl,"Se on antanut mahdollisuuden välttää turistiloukkuja ja nauttia parhaasta seurasta, jota omiin matkoihimme olemme tarvinneet: omasta perheestä."
275,9,parhaasta,hyvä,"{'Case': 'Ela', 'Degree': 'Sup', 'Number': 'Sing'}",amod,"Se on antanut mahdollisuuden välttää turistiloukkuja ja nauttia parhaasta seurasta, jota omiin matkoihimme olemme tarvinneet: omasta perheestä."
276,16,tarvinneet,tarvita,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Plur', 'PartForm': 'Past', 'VerbForm': 'Part', 'Voice': 'Act'}",acl:relcl,"Se on antanut mahdollisuuden välttää turistiloukkuja ja nauttia parhaasta seurasta, jota omiin matkoihimme olemme tarvinneet: omasta perheestä."
277,19,perheestä,perhe,"{'Case': 'Ela', 'Number': 'Sing'}",appos,"Se on antanut mahdollisuuden välttää turistiloukkuja ja nauttia parhaasta seurasta, jota omiin matkoihimme olemme tarvinneet: omasta perheestä."
278,11,",",",",,punct,"Se on antanut mahdollisuuden välttää turistiloukkuja ja nauttia parhaasta seurasta, jota omiin matkoihimme olemme tarvinneet: omasta perheestä."
279,12,jota,joka,"{'Case': 'Par', 'Number': 'Sing', 'PronType': 'Rel'}",obj,"Se on antanut mahdollisuuden välttää turistiloukkuja ja nauttia parhaasta seurasta, jota omiin matkoihimme olemme tarvinneet: omasta perheestä."
280,14,matkoihimme,matkoihi,"{'Case': 'Nom', 'Number': 'Plur', 'Number[psor]': 'Plur', 'Person[psor]': '1'}",obl,"Se on antanut mahdollisuuden välttää turistiloukkuja ja nauttia parhaasta seurasta, jota omiin matkoihimme olemme tarvinneet: omasta perheestä."
281,15,olemme,olla,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",aux,"Se on antanut mahdollisuuden välttää turistiloukkuja ja nauttia parhaasta seurasta, jota omiin matkoihimme olemme tarvinneet: omasta perheestä."
282,13,omiin,oma,"{'Case': 'Ill', 'Degree': 'Pos', 'Number': 'Plur'}",amod,"Se on antanut mahdollisuuden välttää turistiloukkuja ja nauttia parhaasta seurasta, jota omiin matkoihimme olemme tarvinneet: omasta perheestä."
283,17,:,:,,punct,"Se on antanut mahdollisuuden välttää turistiloukkuja ja nauttia parhaasta seurasta, jota omiin matkoihimme olemme tarvinneet: omasta perheestä."
284,18,omasta,oma,"{'Case': 'Ela', 'Degree': 'Pos', 'Number': 'Sing'}",amod,"Se on antanut mahdollisuuden välttää turistiloukkuja ja nauttia parhaasta seurasta, jota omiin matkoihimme olemme tarvinneet: omasta perheestä."
