id,sent_id,form,lemma,case,deprel,sentence
240,7,sellaisen,sellainen,"{'Case': 'Gen', 'Degree': 'Pos', 'Derivation': 'Lainen', 'Number': 'Sing'}",amod,"Joissakin tapauksissa sana itse tuo lauseeseen sellaisen lisämerkityksen, että yleensä tietyt asiat kuuluu tai niitä ei kuulu tehdä henkilökohtaisesti, syystä tai toisesta."
241,14,kuuluu,kuulua,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",ccomp,"Joissakin tapauksissa sana itse tuo lauseeseen sellaisen lisämerkityksen, että yleensä tietyt asiat kuuluu tai niitä ei kuulu tehdä henkilökohtaisesti, syystä tai toisesta."
242,9,",",",",,punct,"Joissakin tapauksissa sana itse tuo lauseeseen sellaisen lisämerkityksen, että yleensä tietyt asiat kuuluu tai niitä ei kuulu tehdä henkilökohtaisesti, syystä tai toisesta."
243,10,että,että,,mark,"Joissakin tapauksissa sana itse tuo lauseeseen sellaisen lisämerkityksen, että yleensä tietyt asiat kuuluu tai niitä ei kuulu tehdä henkilökohtaisesti, syystä tai toisesta."
244,11,yleensä,yleensä,,advmod,"Joissakin tapauksissa sana itse tuo lauseeseen sellaisen lisämerkityksen, että yleensä tietyt asiat kuuluu tai niitä ei kuulu tehdä henkilökohtaisesti, syystä tai toisesta."
245,13,asiat,asia,"{'Case': 'Nom', 'Number': 'Plur'}",nsubj,"Joissakin tapauksissa sana itse tuo lauseeseen sellaisen lisämerkityksen, että yleensä tietyt asiat kuuluu tai niitä ei kuulu tehdä henkilökohtaisesti, syystä tai toisesta."
246,18,kuulu,kuulua,"{'Connegative': 'Yes', 'Mood': 'Ind', 'Tense': 'Pres', 'VerbForm': 'Fin'}",conj,"Joissakin tapauksissa sana itse tuo lauseeseen sellaisen lisämerkityksen, että yleensä tietyt asiat kuuluu tai niitä ei kuulu tehdä henkilökohtaisesti, syystä tai toisesta."
247,12,tietyt,tietty,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Plur'}",amod,"Joissakin tapauksissa sana itse tuo lauseeseen sellaisen lisämerkityksen, että yleensä tietyt asiat kuuluu tai niitä ei kuulu tehdä henkilökohtaisesti, syystä tai toisesta."
248,15,tai,tai,,cc,"Joissakin tapauksissa sana itse tuo lauseeseen sellaisen lisämerkityksen, että yleensä tietyt asiat kuuluu tai niitä ei kuulu tehdä henkilökohtaisesti, syystä tai toisesta."
249,17,ei,ei,"{'Number': 'Sing', 'Person': '3', 'Polarity': 'Neg', 'VerbForm': 'Fin', 'Voice': 'Act'}",aux,"Joissakin tapauksissa sana itse tuo lauseeseen sellaisen lisämerkityksen, että yleensä tietyt asiat kuuluu tai niitä ei kuulu tehdä henkilökohtaisesti, syystä tai toisesta."
250,19,tehdä,tehdä,"{'InfForm': '1', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",xcomp,"Joissakin tapauksissa sana itse tuo lauseeseen sellaisen lisämerkityksen, että yleensä tietyt asiat kuuluu tai niitä ei kuulu tehdä henkilökohtaisesti, syystä tai toisesta."
251,16,niitä,se,"{'Case': 'Par', 'Number': 'Plur', 'PronType': 'Dem'}",obj,"Joissakin tapauksissa sana itse tuo lauseeseen sellaisen lisämerkityksen, että yleensä tietyt asiat kuuluu tai niitä ei kuulu tehdä henkilökohtaisesti, syystä tai toisesta."
252,20,henkilökohtaisesti,henkilö#kohtaisesti,{'Derivation': 'Sti'},advmod,"Joissakin tapauksissa sana itse tuo lauseeseen sellaisen lisämerkityksen, että yleensä tietyt asiat kuuluu tai niitä ei kuulu tehdä henkilökohtaisesti, syystä tai toisesta."
253,22,syystä,syy,"{'Case': 'Ela', 'Number': 'Sing'}",obl,"Joissakin tapauksissa sana itse tuo lauseeseen sellaisen lisämerkityksen, että yleensä tietyt asiat kuuluu tai niitä ei kuulu tehdä henkilökohtaisesti, syystä tai toisesta."
254,21,",",",",,punct,"Joissakin tapauksissa sana itse tuo lauseeseen sellaisen lisämerkityksen, että yleensä tietyt asiat kuuluu tai niitä ei kuulu tehdä henkilökohtaisesti, syystä tai toisesta."
255,24,toisesta,toinen,"{'Case': 'Ela', 'Derivation': 'Inen', 'Number': 'Sing', 'NumType': 'Ord'}",conj,"Joissakin tapauksissa sana itse tuo lauseeseen sellaisen lisämerkityksen, että yleensä tietyt asiat kuuluu tai niitä ei kuulu tehdä henkilökohtaisesti, syystä tai toisesta."
256,23,tai,tai,,cc,"Joissakin tapauksissa sana itse tuo lauseeseen sellaisen lisämerkityksen, että yleensä tietyt asiat kuuluu tai niitä ei kuulu tehdä henkilökohtaisesti, syystä tai toisesta."
257,1,Näitä,tämä,"{'Case': 'Par', 'Number': 'Plur', 'PronType': 'Dem'}",det,Näitä tapauksia nimetään tekstistä selittyviksi.
258,2,tapauksia,tapaus,"{'Case': 'Par', 'Number': 'Plur'}",obj,Näitä tapauksia nimetään tekstistä selittyviksi.
259,5,selittyviksi,selittyä,"{'Case': 'Tra', 'Degree': 'Pos', 'Number': 'Plur', 'PartForm': 'Pres', 'VerbForm': 'Part', 'Voice': 'Act'}",xcomp:ds,Näitä tapauksia nimetään tekstistä selittyviksi.
260,6,.,.,,punct,Näitä tapauksia nimetään tekstistä selittyviksi.
261,3,nimetään,nimetä,"{'Mood': 'Ind', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Pass'}",root,Näitä tapauksia nimetään tekstistä selittyviksi.
262,4,tekstistä,teksti,"{'Case': 'Ela', 'Number': 'Sing'}",obl,Näitä tapauksia nimetään tekstistä selittyviksi.
263,1,Artikkelin,artikkeli,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,"Artikkelin näyttelauseet olivat hyvin selkeästi ymmärrettävissä: “Kukas kissan hännän nostaa, ellei kissa itse“ ja “Olen Suomen paras hiihtäjä, vaikka itse sen sanonkin“."
264,2,näyttelauseet,näytte#lause,"{'Case': 'Nom', 'Number': 'Plur'}",obj,"Artikkelin näyttelauseet olivat hyvin selkeästi ymmärrettävissä: “Kukas kissan hännän nostaa, ellei kissa itse“ ja “Olen Suomen paras hiihtäjä, vaikka itse sen sanonkin“."
265,3,olivat,olla,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",aux:pass,"Artikkelin näyttelauseet olivat hyvin selkeästi ymmärrettävissä: “Kukas kissan hännän nostaa, ellei kissa itse“ ja “Olen Suomen paras hiihtäjä, vaikka itse sen sanonkin“."
266,5,selkeästi,selkeästi,{'Derivation': 'Sti'},advmod,"Artikkelin näyttelauseet olivat hyvin selkeästi ymmärrettävissä: “Kukas kissan hännän nostaa, ellei kissa itse“ ja “Olen Suomen paras hiihtäjä, vaikka itse sen sanonkin“."
267,7,:,:,,punct,"Artikkelin näyttelauseet olivat hyvin selkeästi ymmärrettävissä: “Kukas kissan hännän nostaa, ellei kissa itse“ ja “Olen Suomen paras hiihtäjä, vaikka itse sen sanonkin“."
268,9,Kukas,kukaa,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Style': 'Coll', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",parataxis,"Artikkelin näyttelauseet olivat hyvin selkeästi ymmärrettävissä: “Kukas kissan hännän nostaa, ellei kissa itse“ ja “Olen Suomen paras hiihtäjä, vaikka itse sen sanonkin“."
269,30,.,.,,punct,"Artikkelin näyttelauseet olivat hyvin selkeästi ymmärrettävissä: “Kukas kissan hännän nostaa, ellei kissa itse“ ja “Olen Suomen paras hiihtäjä, vaikka itse sen sanonkin“."
270,4,hyvin,hyvin,,advmod,"Artikkelin näyttelauseet olivat hyvin selkeästi ymmärrettävissä: “Kukas kissan hännän nostaa, ellei kissa itse“ ja “Olen Suomen paras hiihtäjä, vaikka itse sen sanonkin“."
271,6,ymmärrettävissä,ymmärtää,"{'Case': 'Ine', 'Degree': 'Pos', 'Number': 'Plur', 'PartForm': 'Pres', 'VerbForm': 'Part', 'Voice': 'Pass'}",root,"Artikkelin näyttelauseet olivat hyvin selkeästi ymmärrettävissä: “Kukas kissan hännän nostaa, ellei kissa itse“ ja “Olen Suomen paras hiihtäjä, vaikka itse sen sanonkin“."
272,8,“,“,,punct,"Artikkelin näyttelauseet olivat hyvin selkeästi ymmärrettävissä: “Kukas kissan hännän nostaa, ellei kissa itse“ ja “Olen Suomen paras hiihtäjä, vaikka itse sen sanonkin“."
273,12,nostaa,nostaa,"{'InfForm': '1', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",xcomp,"Artikkelin näyttelauseet olivat hyvin selkeästi ymmärrettävissä: “Kukas kissan hännän nostaa, ellei kissa itse“ ja “Olen Suomen paras hiihtäjä, vaikka itse sen sanonkin“."
274,23,hiihtäjä,hiihtäjä,"{'Case': 'Nom', 'Derivation': 'Ja', 'Number': 'Sing'}",conj,"Artikkelin näyttelauseet olivat hyvin selkeästi ymmärrettävissä: “Kukas kissan hännän nostaa, ellei kissa itse“ ja “Olen Suomen paras hiihtäjä, vaikka itse sen sanonkin“."
275,29,“,“,,punct,"Artikkelin näyttelauseet olivat hyvin selkeästi ymmärrettävissä: “Kukas kissan hännän nostaa, ellei kissa itse“ ja “Olen Suomen paras hiihtäjä, vaikka itse sen sanonkin“."
276,10,kissan,kissa,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,"Artikkelin näyttelauseet olivat hyvin selkeästi ymmärrettävissä: “Kukas kissan hännän nostaa, ellei kissa itse“ ja “Olen Suomen paras hiihtäjä, vaikka itse sen sanonkin“."
277,11,hännän,häntä,"{'Case': 'Gen', 'Number': 'Sing'}",obj,"Artikkelin näyttelauseet olivat hyvin selkeästi ymmärrettävissä: “Kukas kissan hännän nostaa, ellei kissa itse“ ja “Olen Suomen paras hiihtäjä, vaikka itse sen sanonkin“."
278,13,",",",",,punct,"Artikkelin näyttelauseet olivat hyvin selkeästi ymmärrettävissä: “Kukas kissan hännän nostaa, ellei kissa itse“ ja “Olen Suomen paras hiihtäjä, vaikka itse sen sanonkin“."
279,14,ellei,jos#ei,"{'Number': 'Sing', 'Person': '3', 'Polarity': 'Neg', 'VerbForm': 'Fin', 'Voice': 'Act'}",mark,"Artikkelin näyttelauseet olivat hyvin selkeästi ymmärrettävissä: “Kukas kissan hännän nostaa, ellei kissa itse“ ja “Olen Suomen paras hiihtäjä, vaikka itse sen sanonkin“."
280,15,kissa,kissa,"{'Case': 'Nom', 'Number': 'Sing'}",nsubj:cop,"Artikkelin näyttelauseet olivat hyvin selkeästi ymmärrettävissä: “Kukas kissan hännän nostaa, ellei kissa itse“ ja “Olen Suomen paras hiihtäjä, vaikka itse sen sanonkin“."
281,17,“,“,,punct,"Artikkelin näyttelauseet olivat hyvin selkeästi ymmärrettävissä: “Kukas kissan hännän nostaa, ellei kissa itse“ ja “Olen Suomen paras hiihtäjä, vaikka itse sen sanonkin“."
282,18,ja,ja,,cc,"Artikkelin näyttelauseet olivat hyvin selkeästi ymmärrettävissä: “Kukas kissan hännän nostaa, ellei kissa itse“ ja “Olen Suomen paras hiihtäjä, vaikka itse sen sanonkin“."
283,19,“,“,,punct,"Artikkelin näyttelauseet olivat hyvin selkeästi ymmärrettävissä: “Kukas kissan hännän nostaa, ellei kissa itse“ ja “Olen Suomen paras hiihtäjä, vaikka itse sen sanonkin“."
284,20,Olen,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop,"Artikkelin näyttelauseet olivat hyvin selkeästi ymmärrettävissä: “Kukas kissan hännän nostaa, ellei kissa itse“ ja “Olen Suomen paras hiihtäjä, vaikka itse sen sanonkin“."
285,22,paras,hyvä,"{'Case': 'Nom', 'Degree': 'Sup', 'Number': 'Sing'}",amod,"Artikkelin näyttelauseet olivat hyvin selkeästi ymmärrettävissä: “Kukas kissan hännän nostaa, ellei kissa itse“ ja “Olen Suomen paras hiihtäjä, vaikka itse sen sanonkin“."
286,28,sanonkin,sanon,"{'Case': 'Nom', 'Clitic': 'Kin', 'Number': 'Sing'}",advcl,"Artikkelin näyttelauseet olivat hyvin selkeästi ymmärrettävissä: “Kukas kissan hännän nostaa, ellei kissa itse“ ja “Olen Suomen paras hiihtäjä, vaikka itse sen sanonkin“."
287,16,itse,itse,"{'Case': 'Nom', 'Number': 'Sing', 'Reflex': 'Yes'}",det,"Artikkelin näyttelauseet olivat hyvin selkeästi ymmärrettävissä: “Kukas kissan hännän nostaa, ellei kissa itse“ ja “Olen Suomen paras hiihtäjä, vaikka itse sen sanonkin“."
288,21,Suomen,Suomi,"{'Case': 'Gen', 'Number': 'Sing'}",nmod:poss,"Artikkelin näyttelauseet olivat hyvin selkeästi ymmärrettävissä: “Kukas kissan hännän nostaa, ellei kissa itse“ ja “Olen Suomen paras hiihtäjä, vaikka itse sen sanonkin“."
289,24,",",",",,punct,"Artikkelin näyttelauseet olivat hyvin selkeästi ymmärrettävissä: “Kukas kissan hännän nostaa, ellei kissa itse“ ja “Olen Suomen paras hiihtäjä, vaikka itse sen sanonkin“."
290,25,vaikka,vaikka,,mark,"Artikkelin näyttelauseet olivat hyvin selkeästi ymmärrettävissä: “Kukas kissan hännän nostaa, ellei kissa itse“ ja “Olen Suomen paras hiihtäjä, vaikka itse sen sanonkin“."
291,26,itse,itse,"{'Case': 'Nom', 'Number': 'Plur', 'Reflex': 'Yes'}",advmod,"Artikkelin näyttelauseet olivat hyvin selkeästi ymmärrettävissä: “Kukas kissan hännän nostaa, ellei kissa itse“ ja “Olen Suomen paras hiihtäjä, vaikka itse sen sanonkin“."
292,27,sen,se,"{'Case': 'Gen', 'Number': 'Sing', 'PronType': 'Dem'}",obj,"Artikkelin näyttelauseet olivat hyvin selkeästi ymmärrettävissä: “Kukas kissan hännän nostaa, ellei kissa itse“ ja “Olen Suomen paras hiihtäjä, vaikka itse sen sanonkin“."
293,1,Joskus,joskus,,advmod,"Joskus henkilökohtaisissa kirjeissä on tapana kertoa omista asioistaan ja tekemisistään, pitäen itseään pääasiallisena puheenaiheena."
294,3,kirjeissä,kirje,"{'Case': 'Ine', 'Number': 'Plur'}",obl,"Joskus henkilökohtaisissa kirjeissä on tapana kertoa omista asioistaan ja tekemisistään, pitäen itseään pääasiallisena puheenaiheena."
295,4,on,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop,"Joskus henkilökohtaisissa kirjeissä on tapana kertoa omista asioistaan ja tekemisistään, pitäen itseään pääasiallisena puheenaiheena."
296,6,kertoa,kertoa,"{'InfForm': '1', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",xcomp:ds,"Joskus henkilökohtaisissa kirjeissä on tapana kertoa omista asioistaan ja tekemisistään, pitäen itseään pääasiallisena puheenaiheena."
297,16,.,.,,punct,"Joskus henkilökohtaisissa kirjeissä on tapana kertoa omista asioistaan ja tekemisistään, pitäen itseään pääasiallisena puheenaiheena."
298,2,henkilökohtaisissa,henkilö#kohtainen,"{'Case': 'Ine', 'Degree': 'Pos', 'Derivation': 'Inen', 'Number': 'Plur'}",amod,"Joskus henkilökohtaisissa kirjeissä on tapana kertoa omista asioistaan ja tekemisistään, pitäen itseään pääasiallisena puheenaiheena."
299,5,tapana,tapa,"{'Case': 'Ess', 'Number': 'Sing'}",root,"Joskus henkilökohtaisissa kirjeissä on tapana kertoa omista asioistaan ja tekemisistään, pitäen itseään pääasiallisena puheenaiheena."
300,7,omista,oma,"{'Case': 'Ela', 'Degree': 'Pos', 'Number': 'Plur'}",amod,"Joskus henkilökohtaisissa kirjeissä on tapana kertoa omista asioistaan ja tekemisistään, pitäen itseään pääasiallisena puheenaiheena."
301,10,tekemisistään,tekeminen,"{'Case': 'Par', 'Derivation': 'Minen', 'Number': 'Sing', 'Person[psor]': '3'}",conj,"Joskus henkilökohtaisissa kirjeissä on tapana kertoa omista asioistaan ja tekemisistään, pitäen itseään pääasiallisena puheenaiheena."
302,8,asioistaan,asia,"{'Case': 'Ela', 'Number': 'Plur', 'Person[psor]': '3'}",obl,"Joskus henkilökohtaisissa kirjeissä on tapana kertoa omista asioistaan ja tekemisistään, pitäen itseään pääasiallisena puheenaiheena."
303,12,pitäen,pitää,"{'Case': 'Ins', 'InfForm': '2', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",advcl,"Joskus henkilökohtaisissa kirjeissä on tapana kertoa omista asioistaan ja tekemisistään, pitäen itseään pääasiallisena puheenaiheena."
304,9,ja,ja,,cc,"Joskus henkilökohtaisissa kirjeissä on tapana kertoa omista asioistaan ja tekemisistään, pitäen itseään pääasiallisena puheenaiheena."
305,11,",",",",,punct,"Joskus henkilökohtaisissa kirjeissä on tapana kertoa omista asioistaan ja tekemisistään, pitäen itseään pääasiallisena puheenaiheena."
306,13,itseään,itse,"{'Case': 'Par', 'Number': 'Sing', 'Person[psor]': '3', 'Reflex': 'Yes'}",obj,"Joskus henkilökohtaisissa kirjeissä on tapana kertoa omista asioistaan ja tekemisistään, pitäen itseään pääasiallisena puheenaiheena."
307,15,puheenaiheena,puheen#aihe,"{'Case': 'Ess', 'Number': 'Sing'}",obl,"Joskus henkilökohtaisissa kirjeissä on tapana kertoa omista asioistaan ja tekemisistään, pitäen itseään pääasiallisena puheenaiheena."
308,14,pääasiallisena,pää#asiallinen,"{'Case': 'Ess', 'Degree': 'Pos', 'Derivation': 'Llinen', 'Number': 'Sing'}",amod,"Joskus henkilökohtaisissa kirjeissä on tapana kertoa omista asioistaan ja tekemisistään, pitäen itseään pääasiallisena puheenaiheena."
309,1,Näissä,tämä,"{'Case': 'Ine', 'Number': 'Plur', 'PronType': 'Dem'}",det,Näissä tapauksissa sana itse viitta puhujaan: “Raimo on muistanut parilla kirjeellä.
310,2,tapauksissa,tapaus,"{'Case': 'Ine', 'Number': 'Plur'}",obl,Näissä tapauksissa sana itse viitta puhujaan: “Raimo on muistanut parilla kirjeellä.
311,3,sana,sana,"{'Case': 'Nom', 'Number': 'Sing'}",nsubj:cop,Näissä tapauksissa sana itse viitta puhujaan: “Raimo on muistanut parilla kirjeellä.
312,4,itse,itse,"{'Case': 'Nom', 'Number': 'Sing', 'Reflex': 'Yes'}",det,Näissä tapauksissa sana itse viitta puhujaan: “Raimo on muistanut parilla kirjeellä.
313,6,puhujaan,puhuja,"{'Case': 'Ill', 'Derivation': 'Ja', 'Number': 'Sing'}",nmod,Näissä tapauksissa sana itse viitta puhujaan: “Raimo on muistanut parilla kirjeellä.
314,7,:,:,,punct,Näissä tapauksissa sana itse viitta puhujaan: “Raimo on muistanut parilla kirjeellä.
315,11,muistanut,muistaa,"{'Case': 'Nom', 'Degree': 'Pos', 'Number': 'Sing', 'PartForm': 'Past', 'VerbForm': 'Part', 'Voice': 'Act'}",parataxis,Näissä tapauksissa sana itse viitta puhujaan: “Raimo on muistanut parilla kirjeellä.
316,14,.,.,,punct,Näissä tapauksissa sana itse viitta puhujaan: “Raimo on muistanut parilla kirjeellä.
317,5,viitta,viitta,"{'Case': 'Nom', 'Number': 'Sing'}",root,Näissä tapauksissa sana itse viitta puhujaan: “Raimo on muistanut parilla kirjeellä.
318,8,“,“,,punct,Näissä tapauksissa sana itse viitta puhujaan: “Raimo on muistanut parilla kirjeellä.
319,9,Raimo,Raimo,"{'Case': 'Nom', 'Number': 'Sing'}",nsubj,Näissä tapauksissa sana itse viitta puhujaan: “Raimo on muistanut parilla kirjeellä.
320,10,on,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",aux,Näissä tapauksissa sana itse viitta puhujaan: “Raimo on muistanut parilla kirjeellä.
321,13,kirjeellä,kirje,"{'Case': 'Ade', 'Number': 'Sing'}",obl,Näissä tapauksissa sana itse viitta puhujaan: “Raimo on muistanut parilla kirjeellä.
322,12,parilla,pari,"{'Case': 'Ade', 'Degree': 'Pos', 'Number': 'Sing'}",amod,Näissä tapauksissa sana itse viitta puhujaan: “Raimo on muistanut parilla kirjeellä.
323,1,Sepustin,sepustaa,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",root,Sepustin itse hänelle ties mitä“.
324,2,itse,itse,,advmod,Sepustin itse hänelle ties mitä“.
325,3,hänelle,hän,"{'Case': 'All', 'Number': 'Sing', 'Person': '3', 'PronType': 'Prs'}",obl,Sepustin itse hänelle ties mitä“.
326,5,mitä,mikä,"{'Case': 'Par', 'Number': 'Sing', 'PronType': 'Int'}",obj,Sepustin itse hänelle ties mitä“.
327,6,“,“,,punct,Sepustin itse hänelle ties mitä“.
328,7,.,.,,punct,Sepustin itse hänelle ties mitä“.
329,4,ties,ties,,advmod,Sepustin itse hänelle ties mitä“.
330,1,Myös,myös,,advmod,"Myös lause “Radiossa varoitellaan, että ei kannata lähteä maantielle."
331,3,“,“,,punct,"Myös lause “Radiossa varoitellaan, että ei kannata lähteä maantielle."
332,2,lause,lause,"{'Case': 'Nom', 'Number': 'Sing'}",nsubj,"Myös lause “Radiossa varoitellaan, että ei kannata lähteä maantielle."
333,4,Radiossa,radio,"{'Case': 'Ine', 'Number': 'Sing'}",obl,"Myös lause “Radiossa varoitellaan, että ei kannata lähteä maantielle."
334,9,kannata,kannattaa,"{'Connegative': 'Yes', 'Mood': 'Ind', 'Tense': 'Pres', 'VerbForm': 'Fin'}",ccomp,"Myös lause “Radiossa varoitellaan, että ei kannata lähteä maantielle."
335,12,.,.,,punct,"Myös lause “Radiossa varoitellaan, että ei kannata lähteä maantielle."
336,5,varoitellaan,varoitella,"{'Mood': 'Ind', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Pass'}",root,"Myös lause “Radiossa varoitellaan, että ei kannata lähteä maantielle."
337,6,",",",",,punct,"Myös lause “Radiossa varoitellaan, että ei kannata lähteä maantielle."
338,7,että,että,,mark,"Myös lause “Radiossa varoitellaan, että ei kannata lähteä maantielle."
339,8,ei,ei,"{'Number': 'Sing', 'Person': '3', 'Polarity': 'Neg', 'VerbForm': 'Fin', 'Voice': 'Act'}",aux,"Myös lause “Radiossa varoitellaan, että ei kannata lähteä maantielle."
340,10,lähteä,lähteä,"{'InfForm': '1', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",xcomp:ds,"Myös lause “Radiossa varoitellaan, että ei kannata lähteä maantielle."
341,11,maantielle,maan#tie,"{'Case': 'All', 'Number': 'Sing'}",obl,"Myös lause “Radiossa varoitellaan, että ei kannata lähteä maantielle."
342,1,Itse,itse,,advmod,Itse aion jättää auton maantielle ja lähteä bussilla kaupunkiin“ viitata samaan käyttöön.
343,2,aion,aikoa,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",aux,Itse aion jättää auton maantielle ja lähteä bussilla kaupunkiin“ viitata samaan käyttöön.
344,4,auton,auto,"{'Case': 'Gen', 'Number': 'Sing'}",obj,Itse aion jättää auton maantielle ja lähteä bussilla kaupunkiin“ viitata samaan käyttöön.
345,5,maantielle,maan#tie,"{'Case': 'All', 'Number': 'Sing'}",obl,Itse aion jättää auton maantielle ja lähteä bussilla kaupunkiin“ viitata samaan käyttöön.
346,7,lähteä,lähteä,"{'InfForm': '1', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",conj,Itse aion jättää auton maantielle ja lähteä bussilla kaupunkiin“ viitata samaan käyttöön.
347,11,viitata,viitata,"{'InfForm': '1', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",conj,Itse aion jättää auton maantielle ja lähteä bussilla kaupunkiin“ viitata samaan käyttöön.
348,14,.,.,,punct,Itse aion jättää auton maantielle ja lähteä bussilla kaupunkiin“ viitata samaan käyttöön.
349,3,jättää,jättää,"{'InfForm': '1', 'Number': 'Sing', 'VerbForm': 'Inf', 'Voice': 'Act'}",root,Itse aion jättää auton maantielle ja lähteä bussilla kaupunkiin“ viitata samaan käyttöön.
350,6,ja,ja,,cc,Itse aion jättää auton maantielle ja lähteä bussilla kaupunkiin“ viitata samaan käyttöön.
351,8,bussilla,bussi,"{'Case': 'Ade', 'Number': 'Sing'}",obl,Itse aion jättää auton maantielle ja lähteä bussilla kaupunkiin“ viitata samaan käyttöön.
352,9,kaupunkiin,kaupunki,"{'Case': 'Ill', 'Number': 'Sing'}",obl,Itse aion jättää auton maantielle ja lähteä bussilla kaupunkiin“ viitata samaan käyttöön.
353,10,“,“,,punct,Itse aion jättää auton maantielle ja lähteä bussilla kaupunkiin“ viitata samaan käyttöön.
354,13,käyttöön,käyttö,"{'Case': 'Ill', 'Number': 'Sing'}",obl,Itse aion jättää auton maantielle ja lähteä bussilla kaupunkiin“ viitata samaan käyttöön.
355,12,samaan,sama,"{'Case': 'Ill', 'Number': 'Sing', 'PronType': 'Ind'}",det,Itse aion jättää auton maantielle ja lähteä bussilla kaupunkiin“ viitata samaan käyttöön.
356,1,Kirjoittajan,kirjoittaja,"{'Case': 'Gen', 'Derivation': 'Ja', 'Number': 'Sing'}",obl,"Kirjoittajan mukaan useimmiten on kyse siitä, että puhuja tai kirjoittaja kontrastoi omat tekemisensä muiden ratkaisuihin tai vastakohtaparina on minä-hän."
357,3,useimmiten,useimmiten,,advmod,"Kirjoittajan mukaan useimmiten on kyse siitä, että puhuja tai kirjoittaja kontrastoi omat tekemisensä muiden ratkaisuihin tai vastakohtaparina on minä-hän."
358,4,on,olla,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin', 'Voice': 'Act'}",cop,"Kirjoittajan mukaan useimmiten on kyse siitä, että puhuja tai kirjoittaja kontrastoi omat tekemisensä muiden ratkaisuihin tai vastakohtaparina on minä-hän."
359,5,kyse,kyse,"{'Case': 'Nom', 'Number': 'Sing'}",nsubj:cop,"Kirjoittajan mukaan useimmiten on kyse siitä, että puhuja tai kirjoittaja kontrastoi omat tekemisensä muiden ratkaisuihin tai vastakohtaparina on minä-hän."
360,12,kontrastoi,kontrastoa,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin', 'Voice': 'Act'}",ccomp,"Kirjoittajan mukaan useimmiten on kyse siitä, että puhuja tai kirjoittaja kontrastoi omat tekemisensä muiden ratkaisuihin tai vastakohtaparina on minä-hän."
361,21,.,.,,punct,"Kirjoittajan mukaan useimmiten on kyse siitä, että puhuja tai kirjoittaja kontrastoi omat tekemisensä muiden ratkaisuihin tai vastakohtaparina on minä-hän."
362,2,mukaan,mukaan,{'AdpType': 'Post'},case,"Kirjoittajan mukaan useimmiten on kyse siitä, että puhuja tai kirjoittaja kontrastoi omat tekemisensä muiden ratkaisuihin tai vastakohtaparina on minä-hän."
363,6,siitä,se,"{'Case': 'Ela', 'Number': 'Sing', 'PronType': 'Dem'}",root,"Kirjoittajan mukaan useimmiten on kyse siitä, että puhuja tai kirjoittaja kontrastoi omat tekemisensä muiden ratkaisuihin tai vastakohtaparina on minä-hän."
364,7,",",",",,punct,"Kirjoittajan mukaan useimmiten on kyse siitä, että puhuja tai kirjoittaja kontrastoi omat tekemisensä muiden ratkaisuihin tai vastakohtaparina on minä-hän."
365,8,että,että,,mark,"Kirjoittajan mukaan useimmiten on kyse siitä, että puhuja tai kirjoittaja kontrastoi omat tekemisensä muiden ratkaisuihin tai vastakohtaparina on minä-hän."
